	AM 01 F3.2-925	2011- 9- 6 15:21	13	1
	MgO	mass%	112	2.0472
	Al2O3	mass%	113	15.840
	SiO2	mass%	114	62.869
	Cl	mass%	17	0.0448
	K2O	mass%	119	5.6854
	CaO	mass%	120	2.6391
	TiO2	mass%	122	1.7729
	MnO	mass%	125	0.1598
	Fe2O3	mass%	126	8.6238
	ZnO	mass%	130	0.0297
	Rb2O	mass%	137	0.0359
	SrO	mass%	138	0.0664
	ZrO2	mass%	140	0.1856
	AM 01 F2-925	2011- 9- 6 15:52	12	1
	Al2O3	mass%	113	16.982
	SiO2	mass%	114	60.185
	K2O	mass%	119	5.3908
	CaO	mass%	120	2.3934
	TiO2	mass%	122	1.7660
	MnO	mass%	125	0.1632
	Fe2O3	mass%	126	12.598
	ZnO	mass%	130	0.0415
	Rb2O	mass%	137	0.0433
	SrO	mass%	138	0.0492
	Rh2O3	mass%	145	0.2983
	Ag2O	mass%	147	0.0885
	AM01 F06-941	2011-12-29 10:51	11	1
	Al2O3	mass%	113	20.017
	SiO2	mass%	114	61.085
	Cl	mass%	17	0.0252
	K2O	mass%	119	5.1447
	CaO	mass%	120	2.2657
	TiO2	mass%	122	1.5373
	MnO	mass%	125	0.1416
	Fe2O3	mass%	126	9.5637
	Rb2O	mass%	137	0.0368
	SrO	mass%	138	0.0508
	ZrO2	mass%	140	0.1322
	AM01 F09-942	2011-12-29 11:21	11	1
	MgO	mass%	112	2.4385
	Al2O3	mass%	113	19.553
	SiO2	mass%	114	58.204
	Cl	mass%	17	0.0469
	K2O	mass%	119	4.7977
	CaO	mass%	120	1.9354
	TiO2	mass%	122	1.5395
	MnO	mass%	125	0.1608
	Fe2O3	mass%	126	11.231
	Rb2O	mass%	137	0.0437
	SrO	mass%	138	0.0491
	AM01 F10-941	2011-12-29 11:52	16	1
	MgO	mass%	112	1.3475
	Al2O3	mass%	113	19.449
	SiO2	mass%	114	58.793
	K2O	mass%	119	5.0286
	CaO	mass%	120	1.8671
	TiO2	mass%	122	1.8254
	MnO	mass%	125	0.1743
	Fe2O3	mass%	126	11.061
	ZnO	mass%	130	0.0312
	Rb2O	mass%	137	0.0251
	SrO	mass%	138	0.0355
	ZrO2	mass%	140	0.0795
	Tc	mass%	43	0.0111
	Rh2O3	mass%	145	0.1525
	Ag2O	mass%	147	0.0634
	CdO	mass%	148	0.0556
	AM 01 F2-906	2011- 9-20 09:57	10	1
	Al2O3	mass%	113	18.376
	SiO2	mass%	114	60.008
	P2O5	mass%	115	0.3695
	K2O	mass%	119	5.2276
	CaO	mass%	120	2.2029
	TiO2	mass%	122	1.6275
	MnO	mass%	125	0.1405
	Fe2O3	mass%	126	11.992
	Rb2O	mass%	137	0.0241
	SrO	mass%	138	0.0326
	AM 01 F3-906	2011- 9-20 10:28	14	1
	MgO	mass%	112	1.9969
	Al2O3	mass%	113	18.298
	SiO2	mass%	114	65.176
	Cl	mass%	17	0.1434
	K2O	mass%	119	4.5431
	CaO	mass%	120	2.0651
	TiO2	mass%	122	1.2950
	MnO	mass%	125	0.1069
	Fe2O3	mass%	126	6.2261
	Rb2O	mass%	137	0.0144
	SrO	mass%	138	0.0233
	ZrO2	mass%	140	0.0598
	MoO3	mass%	142	0.0138
	Ag2O	mass%	147	0.0387
	AM 01 F4-906	2011- 9-20 10:59	13	1
	MgO	mass%	112	2.4075
	Al2O3	mass%	113	20.394
	SiO2	mass%	114	56.391
	K2O	mass%	119	4.5729
	CaO	mass%	120	2.0187
	TiO2	mass%	122	1.3626
	MnO	mass%	125	0.1200
	Fe2O3	mass%	126	12.455
	ZnO	mass%	130	0.0326
	Rb2O	mass%	137	0.0258
	SrO	mass%	138	0.0386
	Ag2O	mass%	147	0.0604
	CdO	mass%	148	0.1199
	AM 01 F6-906	2011- 9-20 11:30	13	1
	MgO	mass%	112	1.6306
	Al2O3	mass%	113	18.982
	SiO2	mass%	114	58.976
	P2O5	mass%	115	0.2760
	Cl	mass%	17	0.1297
	K2O	mass%	119	4.9038
	CaO	mass%	120	2.2000
	TiO2	mass%	122	1.9382
	MnO	mass%	125	0.2081
	Fe2O3	mass%	126	10.564
	Rb2O	mass%	137	0.0339
	SrO	mass%	138	0.0417
	ZrO2	mass%	140	0.1156
	AM 01 F35-923	2011- 9-20 13:03	16	1
	MgO	mass%	112	1.9868
	Al2O3	mass%	113	20.847
	SiO2	mass%	114	56.787
	P2O5	mass%	115	0.3137
	Cl	mass%	17	0.0910
	K2O	mass%	119	4.8454
	CaO	mass%	120	2.0733
	TiO2	mass%	122	1.7805
	MnO	mass%	125	0.1898
	Fe2O3	mass%	126	10.794
	ZnO	mass%	130	0.0270
	Rb2O	mass%	137	0.0342
	SrO	mass%	138	0.0183
	ZrO2	mass%	140	0.0914
	Ag2O	mass%	147	0.0652
	CdO	mass%	148	0.0554
	AM 01 F36-923	2011- 9-20 13:34	12	1
	Al2O3	mass%	113	18.270
	SiO2	mass%	114	60.046
	P2O5	mass%	115	0.2865
	Cl	mass%	17	0.0232
	K2O	mass%	119	5.2480
	CaO	mass%	120	2.2252
	TiO2	mass%	122	1.5217
	MnO	mass%	125	0.1543
	Fe2O3	mass%	126	12.131
	ZnO	mass%	130	0.0401
	Rb2O	mass%	137	0.0200
	SrO	mass%	138	0.0333
	AM 01 F18-906	2011- 9-20 14:10	20	1
	MgO	mass%	112	2.2817
	Al2O3	mass%	113	19.014
	SiO2	mass%	114	58.495
	P2O5	mass%	115	0.3905
	SO3	mass%	116	0.0831
	Cl	mass%	17	0.1815
	K2O	mass%	119	4.3165
	CaO	mass%	120	1.9228
	TiO2	mass%	122	1.6313
	MnO	mass%	125	0.1740
	Fe2O3	mass%	126	10.900
	ZnO	mass%	130	0.0260
	Rb2O	mass%	137	0.0218
	SrO	mass%	138	0.0243
	ZrO2	mass%	140	0.0207
	Nb2O5	mass%	141	0.0145
	MoO3	mass%	142	0.2742
	Tc	mass%	43	0.1223
	Ag2O	mass%	147	0.0521
	CdO	mass%	148	0.0536
	AM 01 F19-906	2011- 9-20 14:41	17	1
	MgO	mass%	112	2.5048
	Al2O3	mass%	113	18.479
	SiO2	mass%	114	58.619
	K2O	mass%	119	5.0189
	CaO	mass%	120	2.6882
	TiO2	mass%	122	1.8904
	MnO	mass%	125	0.2342
	Fe2O3	mass%	126	9.9524
	Rb2O	mass%	137	0.0319
	SrO	mass%	138	0.0310
	Y2O3	mass%	139	0.0992
	Nb2O5	mass%	141	0.0203
	MoO3	mass%	142	0.0355
	Tc	mass%	43	0.1645
	Ag2O	mass%	147	0.1049
	CdO	mass%	148	0.0894
	U3O8	mass%	192	0.0365
	AM 01 F4-923	2011- 9-20 15:22	19	1
	Al2O3	mass%	113	16.826
	SiO2	mass%	114	63.358
	P2O5	mass%	115	0.4125
	Cl	mass%	17	0.1248
	K2O	mass%	119	5.1320
	CaO	mass%	120	2.5295
	TiO2	mass%	122	1.4983
	MnO	mass%	125	0.1323
	Fe2O3	mass%	126	9.2014
	Rb2O	mass%	137	0.0266
	SrO	mass%	138	0.0383
	Y2O3	mass%	139	0.0174
	ZrO2	mass%	140	0.1170
	Nb2O5	mass%	141	0.0169
	MoO3	mass%	142	0.0276
	Tc	mass%	43	0.3173
	Ag2O	mass%	147	0.0792
	CdO	mass%	148	0.0755
	SnO2	mass%	150	0.0690
	AM02 F05-941	2011-12-29 12:54	15	1
	MgO	mass%	112	1.7608
	Al2O3	mass%	113	18.637
	SiO2	mass%	114	59.441
	P2O5	mass%	115	0.2904
	K2O	mass%	119	5.3612
	CaO	mass%	120	2.4001
	TiO2	mass%	122	1.6331
	MnO	mass%	125	0.1587
	Fe2O3	mass%	126	9.7888
	Rb2O	mass%	137	0.0229
	SrO	mass%	138	0.0395
	ZrO2	mass%	140	0.1370
	Rh2O3	mass%	145	0.2010
	Ag2O	mass%	147	0.0621
	CdO	mass%	148	0.0660
	AM 02 F6-906	2011- 9-20 17:26	21	1
	Al2O3	mass%	113	16.147
	SiO2	mass%	114	65.468
	Cl	mass%	17	0.0940
	K2O	mass%	119	5.7803
	CaO	mass%	120	2.6591
	TiO2	mass%	122	1.7412
	MnO	mass%	125	0.1280
	Fe2O3	mass%	126	7.0209
	ZnO	mass%	130	0.0333
	Br	mass%	35	0.0178
	Rb2O	mass%	137	0.0466
	SrO	mass%	138	0.0388
	Y2O3	mass%	139	0.1590
	Nb2O5	mass%	141	0.0365
	MoO3	mass%	142	0.0322
	Tc	mass%	43	0.2072
	Ag2O	mass%	147	0.1711
	CdO	mass%	148	0.0905
	At	mass%	85	0.0388
	ThO2	mass%	190	0.0453
	U3O8	mass%	192	0.0452
	AM 02 F20-906	2011- 9-20 18:59	16	1
	MgO	mass%	112	2.4283
	Al2O3	mass%	113	20.479
	SiO2	mass%	114	61.256
	P2O5	mass%	115	0.3978
	Cl	mass%	17	0.1368
	K2O	mass%	119	4.8691
	CaO	mass%	120	1.7032
	TiO2	mass%	122	1.6256
	MnO	mass%	125	0.1515
	Fe2O3	mass%	126	6.7308
	SrO	mass%	138	0.0123
	Y2O3	mass%	139	0.0118
	ZrO2	mass%	140	0.0155
	MoO3	mass%	142	0.1415
	Tc	mass%	43	0.0081
	Ag2O	mass%	147	0.0327
	AM 02 F19-906	2011- 9-21 11:08	16	1
	Al2O3	mass%	113	20.763
	SiO2	mass%	114	63.615
	P2O5	mass%	115	0.7745
	K2O	mass%	119	3.4994
	CaO	mass%	120	1.7726
	TiO2	mass%	122	1.5977
	MnO	mass%	125	0.1983
	Fe2O3	mass%	126	7.5145
	Co2O3	mass%	127	0.0498
	Rb2O	mass%	137	0.0254
	SrO	mass%	138	0.0249
	Nb2O5	mass%	141	0.0147
	MoO3	mass%	142	0.0219
	Tc	mass%	43	0.0099
	Ag2O	mass%	147	0.0623
	CdO	mass%	148	0.0565
	AM01 F05-941	2011-12-29 13:25	11	1
	Al2O3	mass%	113	16.768
	SiO2	mass%	114	60.747
	Cl	mass%	17	0.0652
	K2O	mass%	119	5.5088
	CaO	mass%	120	2.0338
	TiO2	mass%	122	1.9130
	Cr2O3	mass%	124	0.0713
	MnO	mass%	125	0.2179
	Fe2O3	mass%	126	12.633
	Rb2O	mass%	137	0.0221
	SrO	mass%	138	0.0205
	AM 02 F53-923	2011- 9-21 11:39	12	1
	Al2O3	mass%	113	18.446
	SiO2	mass%	114	59.415
	P2O5	mass%	115	0.2989
	Cl	mass%	17	0.0329
	K2O	mass%	119	4.8879
	CaO	mass%	120	2.0451
	TiO2	mass%	122	1.6450
	MnO	mass%	125	0.1549
	Fe2O3	mass%	126	12.944
	ZnO	mass%	130	0.0337
	Rb2O	mass%	137	0.0450
	SrO	mass%	138	0.0524
	AM 03 F20-923	2011- 9-21 12:10	13	1
	MgO	mass%	112	1.6401
	Al2O3	mass%	113	15.293
	SiO2	mass%	114	63.657
	P2O5	mass%	115	0.3460
	Cl	mass%	17	0.0895
	K2O	mass%	119	5.6673
	CaO	mass%	120	2.5349
	TiO2	mass%	122	1.5798
	MnO	mass%	125	0.0965
	Fe2O3	mass%	126	8.8456
	Rb2O	mass%	137	0.0302
	SrO	mass%	138	0.0708
	ZrO2	mass%	140	0.1491
	AM03 F03-086	2012- 1-12 13:31	13	1
	MgO	mass%	112	1.5735
	Al2O3	mass%	113	11.489
	SiO2	mass%	114	62.513
	P2O5	mass%	115	0.4730
	K2O	mass%	119	6.1711
	CaO	mass%	120	3.0905
	TiO2	mass%	122	1.9443
	MnO	mass%	125	0.1397
	Fe2O3	mass%	126	11.416
	SrO	mass%	138	0.0958
	ZrO2	mass%	140	0.6127
	Ag2O	mass%	147	0.1748
	CdO	mass%	148	0.3059
	AM01 F04-086	2012- 1-12 14:31	14	1
	MgO	mass%	112	1.8092
	Al2O3	mass%	113	17.880
	SiO2	mass%	114	56.963
	P2O5	mass%	115	0.3134
	Cl	mass%	17	0.2192
	K2O	mass%	119	5.1100
	CaO	mass%	120	1.7481
	TiO2	mass%	122	1.5576
	Cr2O3	mass%	124	0.0687
	MnO	mass%	125	0.1165
	Fe2O3	mass%	126	14.087
	ZnO	mass%	130	0.0357
	Rb2O	mass%	137	0.0443
	SrO	mass%	138	0.0483
	AM02 F04-086	2012- 1-12 15:05	15	1
	MgO	mass%	112	1.2229
	Al2O3	mass%	113	16.693
	SiO2	mass%	114	59.383
	P2O5	mass%	115	0.4095
	SO3	mass%	116	0.0560
	Cl	mass%	17	0.2408
	K2O	mass%	119	4.9021
	CaO	mass%	120	2.2771
	TiO2	mass%	122	1.7574
	MnO	mass%	125	0.5671
	Fe2O3	mass%	126	12.149
	Rb2O	mass%	137	0.0363
	SrO	mass%	138	0.0642
	ZrO2	mass%	140	0.1439
	CdO	mass%	148	0.0974
	AM03 F04-086	2012- 1-12 15:36	13	1
	Al2O3	mass%	113	14.600
	SiO2	mass%	114	65.070
	P2O5	mass%	115	0.7062
	Cl	mass%	17	0.1794
	K2O	mass%	119	5.5489
	CaO	mass%	120	3.4803
	TiO2	mass%	122	1.9369
	MnO	mass%	125	0.2247
	Fe2O3	mass%	126	7.5670
	Rb2O	mass%	137	0.0354
	SrO	mass%	138	0.0774
	ZrO2	mass%	140	0.2593
	Rh2O3	mass%	145	0.3151
	AM02 F05-086	2012- 1-12 16:38	13	1
	MgO	mass%	112	1.2011
	Al2O3	mass%	113	17.826
	SiO2	mass%	114	59.148
	P2O5	mass%	115	0.4284
	Cl	mass%	17	0.0582
	K2O	mass%	119	4.9401
	CaO	mass%	120	2.3990
	TiO2	mass%	122	1.6618
	MnO	mass%	125	0.4749
	Fe2O3	mass%	126	11.558
	Rb2O	mass%	137	0.0270
	SrO	mass%	138	0.0554
	ZrO2	mass%	140	0.2215
	AM01 F06-086	2012- 1-12 17:09	12	1
	MgO	mass%	112	1.8224
	Al2O3	mass%	113	15.791
	SiO2	mass%	114	59.977
	Cl	mass%	17	0.0642
	K2O	mass%	119	5.9959
	CaO	mass%	120	2.4350
	TiO2	mass%	122	2.0103
	MnO	mass%	125	0.2126
	Fe2O3	mass%	126	11.584
	ZnO	mass%	130	0.0345
	Rb2O	mass%	137	0.0362
	SrO	mass%	138	0.0371
	AM02 F06-086	2012- 1-12 17:40	12	1
	MgO	mass%	112	1.3191
	Al2O3	mass%	113	17.793
	SiO2	mass%	114	61.011
	Cl	mass%	17	0.1108
	K2O	mass%	119	4.7609
	CaO	mass%	120	2.3843
	TiO2	mass%	122	1.3552
	MnO	mass%	125	0.1692
	Fe2O3	mass%	126	10.855
	Rb2O	mass%	137	0.0389
	SrO	mass%	138	0.0668
	ZrO2	mass%	140	0.1357
	AM03 F06-086	2012- 1-12 18:11	12	1
	MgO	mass%	112	1.9004
	Al2O3	mass%	113	18.166
	SiO2	mass%	114	57.307
	P2O5	mass%	115	0.2804
	Cl	mass%	17	0.0618
	K2O	mass%	119	4.3743
	CaO	mass%	120	1.8551
	TiO2	mass%	122	1.8500
	MnO	mass%	125	0.2166
	Fe2O3	mass%	126	13.898
	Rb2O	mass%	137	0.0418
	SrO	mass%	138	0.0484
	AM01 F05-086	2012- 1-13 08:46	11	1
	MgO	mass%	112	1.5556
	Al2O3	mass%	113	17.868
	SiO2	mass%	114	59.254
	K2O	mass%	119	4.7873
	CaO	mass%	120	1.7864
	TiO2	mass%	122	1.6236
	MnO	mass%	125	0.2288
	Fe2O3	mass%	126	12.766
	ZnO	mass%	130	0.0290
	Rb2O	mass%	137	0.0328
	SrO	mass%	138	0.0688
	AM01 F10-086	2012- 1-13 09:17	13	1
	MgO	mass%	112	1.8464
	Al2O3	mass%	113	17.770
	SiO2	mass%	114	56.650
	P2O5	mass%	115	0.3603
	Cl	mass%	17	0.1221
	K2O	mass%	119	4.6062
	CaO	mass%	120	2.4634
	TiO2	mass%	122	1.5720
	MnO	mass%	125	0.2024
	Fe2O3	mass%	126	14.161
	Rb2O	mass%	137	0.0365
	SrO	mass%	138	0.0312
	CdO	mass%	148	0.1775
	AM02 F10-086	2012- 1-13 09:48	13	1
	MgO	mass%	112	1.3769
	Al2O3	mass%	113	12.432
	SiO2	mass%	114	67.469
	P2O5	mass%	115	0.3355
	Cl	mass%	17	0.1235
	K2O	mass%	119	6.1015
	CaO	mass%	120	3.1262
	TiO2	mass%	122	1.7452
	MnO	mass%	125	0.0976
	Fe2O3	mass%	126	6.8612
	Rb2O	mass%	137	0.0292
	SrO	mass%	138	0.0844
	ZrO2	mass%	140	0.2172
	AM03 F10-086	2012- 1-13 10:19	14	1
	MgO	mass%	112	2.0732
	Al2O3	mass%	113	18.299
	SiO2	mass%	114	56.906
	P2O5	mass%	115	0.3402
	Cl	mass%	17	0.1534
	K2O	mass%	119	4.5811
	CaO	mass%	120	2.0822
	TiO2	mass%	122	1.7298
	MnO	mass%	125	0.2004
	Fe2O3	mass%	126	13.398
	ZnO	mass%	130	0.0371
	Rb2O	mass%	137	0.0421
	SrO	mass%	138	0.0439
	Ag2O	mass%	147	0.1139
	AM01 F08-086	2012- 1-13 10:50	10	1
	MgO	mass%	112	1.9971
	Al2O3	mass%	113	15.829
	SiO2	mass%	114	62.816
	K2O	mass%	119	5.5139
	CaO	mass%	120	3.3047
	TiO2	mass%	122	1.8236
	MnO	mass%	125	0.1260
	Fe2O3	mass%	126	8.4445
	SrO	mass%	138	0.0449
	ZrO2	mass%	140	0.1007
	AM02 F08-086	2012- 1-13 11:21	11	1
	Al2O3	mass%	113	17.792
	SiO2	mass%	114	60.120
	P2O5	mass%	115	0.3918
	K2O	mass%	119	4.7597
	CaO	mass%	120	2.3571
	TiO2	mass%	122	1.3765
	MnO	mass%	125	0.2343
	Fe2O3	mass%	126	12.835
	ZnO	mass%	130	0.0335
	Rb2O	mass%	137	0.0348
	SrO	mass%	138	0.0648
	AM03 F08-086	2012- 1-13 11:57	10	1
	Al2O3	mass%	113	12.695
	SiO2	mass%	114	67.158
	K2O	mass%	119	6.1436
	CaO	mass%	120	2.9061
	TiO2	mass%	122	1.5586
	MnO	mass%	125	0.2736
	Fe2O3	mass%	126	8.6929
	Rb2O	mass%	137	0.0304
	SrO	mass%	138	0.0849
	ZrO2	mass%	140	0.4572
	AM01 F03-900	2012- 1-13 12:28	13	1
	MgO	mass%	112	2.1003
	Al2O3	mass%	113	18.314
	SiO2	mass%	114	56.664
	P2O5	mass%	115	0.2894
	Cl	mass%	17	0.2099
	K2O	mass%	119	4.7463
	CaO	mass%	120	1.9645
	TiO2	mass%	122	1.3679
	MnO	mass%	125	0.1758
	Fe2O3	mass%	126	13.941
	Rb2O	mass%	137	0.0363
	SrO	mass%	138	0.0635
	CdO	mass%	148	0.1268
	AM02 F03-900	2012- 1-13 12:59	11	1
	MgO	mass%	112	1.9254
	Al2O3	mass%	113	19.324
	SiO2	mass%	114	59.034
	Cl	mass%	17	0.1428
	K2O	mass%	119	4.6454
	CaO	mass%	120	2.2111
	TiO2	mass%	122	1.4388
	MnO	mass%	125	0.1309
	Fe2O3	mass%	126	11.090
	Rb2O	mass%	137	0.0188
	SrO	mass%	138	0.0389
	AM02 F05-900	2012- 1-13 14:39	13	1
	Al2O3	mass%	113	16.454
	SiO2	mass%	114	60.758
	P2O5	mass%	115	0.4192
	K2O	mass%	119	5.6073
	CaO	mass%	120	2.6873
	TiO2	mass%	122	1.6095
	MnO	mass%	125	0.2009
	Fe2O3	mass%	126	11.901
	ZnO	mass%	130	0.0351
	Rb2O	mass%	137	0.0356
	SrO	mass%	138	0.0615
	Ag2O	mass%	147	0.1221
	CdO	mass%	148	0.1089
	AM03 F05-900	2012- 1-13 15:10	11	1
	MgO	mass%	112	1.9269
	Al2O3	mass%	113	15.597
	SiO2	mass%	114	61.479
	Cl	mass%	17	0.0541
	K2O	mass%	119	5.3666
	CaO	mass%	120	2.8902
	TiO2	mass%	122	1.6625
	MnO	mass%	125	0.2252
	Fe2O3	mass%	126	10.604
	SrO	mass%	138	0.0699
	ZrO2	mass%	140	0.1249
	AM04 F05-900	2012- 1-13 15:41	14	1
	MgO	mass%	112	1.6809
	Al2O3	mass%	113	16.306
	SiO2	mass%	114	59.784
	P2O5	mass%	115	0.3391
	Cl	mass%	17	0.0398
	K2O	mass%	119	4.5382
	CaO	mass%	120	2.3785
	TiO2	mass%	122	1.7798
	MnO	mass%	125	0.4534
	Fe2O3	mass%	126	12.414
	Rb2O	mass%	137	0.0344
	SrO	mass%	138	0.0537
	Ag2O	mass%	147	0.0926
	CdO	mass%	148	0.1061
	AM01 F06-900	2012- 1-13 16:12	16	1
	MgO	mass%	112	2.2583
	Al2O3	mass%	113	16.359
	SiO2	mass%	114	56.150
	Cl	mass%	17	0.1917
	K2O	mass%	119	5.0058
	CaO	mass%	120	2.1338
	TiO2	mass%	122	1.8966
	MnO	mass%	125	0.1782
	Fe2O3	mass%	126	14.671
	ZnO	mass%	130	0.0398
	Rb2O	mass%	137	0.0451
	SrO	mass%	138	0.0660
	ZrO2	mass%	140	0.1759
	Rh2O3	mass%	145	0.5148
	Ag2O	mass%	147	0.1435
	CdO	mass%	148	0.1698
	AM02 F06-900	2012- 1-13 16:43	19	1
	MgO	mass%	112	1.9294
	Al2O3	mass%	113	17.523
	SiO2	mass%	114	57.248
	P2O5	mass%	115	0.2973
	Cl	mass%	17	0.2313
	K2O	mass%	119	4.8823
	CaO	mass%	120	2.4503
	TiO2	mass%	122	1.6566
	MnO	mass%	125	0.2186
	Fe2O3	mass%	126	12.810
	ZnO	mass%	130	0.0346
	Rb2O	mass%	137	0.0516
	SrO	mass%	138	0.0705
	ZrO2	mass%	140	0.2155
	Nb2O5	mass%	141	0.0269
	MoO3	mass%	142	0.0218
	Tc	mass%	43	0.0260
	Ag2O	mass%	147	0.1724
	CdO	mass%	148	0.1334
	AM03 F03-900	2012- 1-16 12:31	11	1
	Al2O3	mass%	113	14.933
	SiO2	mass%	114	65.747
	P2O5	mass%	115	0.2817
	Cl	mass%	17	0.0985
	K2O	mass%	119	5.6799
	CaO	mass%	120	4.0417
	TiO2	mass%	122	2.0304
	MnO	mass%	125	0.1436
	Fe2O3	mass%	126	6.8792
	SrO	mass%	138	0.0350
	ZrO2	mass%	140	0.1306
	AM01 F05-900	2012- 1-16 13:02	13	1
	Al2O3	mass%	113	18.081
	SiO2	mass%	114	60.511
	Cl	mass%	17	0.0689
	K2O	mass%	119	5.3934
	CaO	mass%	120	2.6517
	TiO2	mass%	122	1.9382
	MnO	mass%	125	0.1344
	Fe2O3	mass%	126	11.005
	ZnO	mass%	130	0.0288
	Rb2O	mass%	137	0.0374
	SrO	mass%	138	0.0180
	Ag2O	mass%	147	0.0842
	CdO	mass%	148	0.0485
	AM01 F08-900	2012- 1-16 13:33	11	1
	Al2O3	mass%	113	19.569
	SiO2	mass%	114	55.695
	P2O5	mass%	115	0.2939
	Cl	mass%	17	0.0922
	K2O	mass%	119	5.0939
	CaO	mass%	120	2.0732
	TiO2	mass%	122	1.7916
	MnO	mass%	125	0.1871
	Fe2O3	mass%	126	15.123
	Rb2O	mass%	137	0.0334
	SrO	mass%	138	0.0472
	AM02 F08-900	2012- 1-16 14:04	13	1
	MgO	mass%	112	1.7957
	Al2O3	mass%	113	17.425
	SiO2	mass%	114	60.928
	P2O5	mass%	115	0.3182
	Cl	mass%	17	0.0730
	K2O	mass%	119	5.0742
	CaO	mass%	120	3.5617
	TiO2	mass%	122	1.6774
	MnO	mass%	125	0.1199
	Fe2O3	mass%	126	8.8232
	Rb2O	mass%	137	0.0270
	SrO	mass%	138	0.0390
	ZrO2	mass%	140	0.1376
	AM01 F07-898	2012- 1-16 14:35	13	1
	MgO	mass%	112	1.6718
	Al2O3	mass%	113	17.310
	SiO2	mass%	114	58.676
	Cl	mass%	17	0.0861
	K2O	mass%	119	5.4362
	CaO	mass%	120	1.7957
	TiO2	mass%	122	1.7377
	MnO	mass%	125	0.1331
	Fe2O3	mass%	126	12.803
	ZnO	mass%	130	0.0360
	Rb2O	mass%	137	0.0432
	SrO	mass%	138	0.0401
	Rh2O3	mass%	145	0.2313
	AM02 F07-898	2012- 1-16 15:06	12	1
	MgO	mass%	112	1.6127
	Al2O3	mass%	113	18.550
	SiO2	mass%	114	59.409
	P2O5	mass%	115	0.1889
	Cl	mass%	17	0.0987
	K2O	mass%	119	5.1964
	CaO	mass%	120	2.5322
	TiO2	mass%	122	1.2171
	MnO	mass%	125	0.1236
	Fe2O3	mass%	126	10.979
	Rb2O	mass%	137	0.0364
	SrO	mass%	138	0.0562
	AM01 F11-898	2012- 1-16 15:37	13	1
	Al2O3	mass%	113	17.859
	SiO2	mass%	114	55.026
	P2O5	mass%	115	0.3914
	Cl	mass%	17	0.1098
	K2O	mass%	119	4.8638
	CaO	mass%	120	2.0673
	TiO2	mass%	122	1.9250
	MnO	mass%	125	0.1789
	Fe2O3	mass%	126	16.947
	Rb2O	mass%	137	0.0490
	SrO	mass%	138	0.0581
	Rh2O3	mass%	145	0.4199
	CdO	mass%	148	0.1048
	AM01 F12-898	2012- 1-16 16:38	12	1
	Al2O3	mass%	113	19.466
	SiO2	mass%	114	54.850
	SO3	mass%	116	0.0539
	Cl	mass%	17	0.2221
	K2O	mass%	119	4.6478
	CaO	mass%	120	1.3732
	TiO2	mass%	122	1.9655
	MnO	mass%	125	0.1849
	Fe2O3	mass%	126	17.066
	ZnO	mass%	130	0.0400
	Rb2O	mass%	137	0.0768
	SrO	mass%	138	0.0532
	AM02 F12-898	2012- 1-16 17:09	14	1
	Al2O3	mass%	113	17.106
	SiO2	mass%	114	61.299
	P2O5	mass%	115	0.2430
	Cl	mass%	17	0.2472
	K2O	mass%	119	5.0164
	CaO	mass%	120	2.8139
	TiO2	mass%	122	1.3875
	MnO	mass%	125	0.1012
	Fe2O3	mass%	126	11.228
	Rb2O	mass%	137	0.0288
	SrO	mass%	138	0.0731
	ZrO2	mass%	140	0.1701
	Ag2O	mass%	147	0.1563
	CdO	mass%	148	0.1299
	AM02 F11-898	2012- 1-17 14:53	14	1
	MgO	mass%	112	2.3686
	Al2O3	mass%	113	17.103
	SiO2	mass%	114	58.150
	P2O5	mass%	115	0.2773
	K2O	mass%	119	4.7808
	CaO	mass%	120	2.1968
	TiO2	mass%	122	1.7943
	MnO	mass%	125	0.1787
	Fe2O3	mass%	126	12.636
	Rb2O	mass%	137	0.0488
	SrO	mass%	138	0.0548
	ZrO2	mass%	140	0.1249
	Ag2O	mass%	147	0.1269
	CdO	mass%	148	0.1586
	AM03 F12-898	2012- 1-17 15:24	14	1
	Al2O3	mass%	113	17.432
	SiO2	mass%	114	59.018
	Cl	mass%	17	0.2166
	K2O	mass%	119	4.6061
	CaO	mass%	120	2.0697
	TiO2	mass%	122	1.6896
	MnO	mass%	125	0.1755
	Fe2O3	mass%	126	14.069
	ZnO	mass%	130	0.0401
	Rb2O	mass%	137	0.0384
	SrO	mass%	138	0.0764
	Rh2O3	mass%	145	0.3746
	Ag2O	mass%	147	0.0846
	CdO	mass%	148	0.1092
	AM04 F12-898	2012- 1-17 15:55	11	1
	MgO	mass%	112	1.1298
	Al2O3	mass%	113	17.741
	SiO2	mass%	114	57.938
	P2O5	mass%	115	0.2386
	Cl	mass%	17	0.2597
	K2O	mass%	119	4.5481
	CaO	mass%	120	4.0767
	TiO2	mass%	122	1.4867
	MnO	mass%	125	0.2255
	Fe2O3	mass%	126	12.309
	SrO	mass%	138	0.0465
	AM01 F01-903	2012- 1-17 16:26	15	1
	Al2O3	mass%	113	20.118
	SiO2	mass%	114	57.876
	SO3	mass%	116	0.0574
	K2O	mass%	119	5.2676
	CaO	mass%	120	1.9407
	TiO2	mass%	122	1.9471
	MnO	mass%	125	0.2602
	Fe2O3	mass%	126	12.033
	Co2O3	mass%	127	0.0492
	NiO	mass%	128	0.0344
	Rb2O	mass%	137	0.0464
	SrO	mass%	138	0.0456
	ZrO2	mass%	140	0.1083
